uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;48.65;50.45;0.71;0.19
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;61.25;25.26;10.46;3.03
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;94.76;4.94;0.23;0.07
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;73.24;23.87;2.78;0.12
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;83.64;15.75;0.4;0.21
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;28.66;43.45;7.15;20.74
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;75.8;23.51;0.56;0.13
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;39.67;56.66;2.27;1.39
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;75.03;24.03;0.69;0.26
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;24.59;24.48;20.5;30.43
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;60.54;38.3;0.94;0.22
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;89.29;10.14;0.45;0.11
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;28.08;70.59;1.06;0.26
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;68.62;30.2;0.93;0.26
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;35.01;59.77;2.93;2.3
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;62.0;37.12;0.64;0.24
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;34.47;46.84;7.2;11.49
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;68.8;27.87;2.45;0.88
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;27.64;43.87;27.76;0.73
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;21.57;56.7;19.8;1.93
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;68.87;30.21;0.67;0.26
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;70.53;28.9;0.43;0.13
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;17.88;44.15;25.0;12.98
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;31.49;62.84;4.14;1.53
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;30.92;37.76;29.8;1.52
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;92.89;6.89;0.19;0.03
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;67.26;30.18;1.9;0.66
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;87.77;9.07;2.42;0.73
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;21.38;38.61;5.05;34.97
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;20.19;76.78;0.9;2.13
dcf50bbc-4e24-4495-b240-80a3497e99a4;Moda Shopping;35;29.76;49.09;9.41;11.73
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;71.58;25.38;2.19;0.84
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;75.47;23.18;1.06;0.3
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;87.77;11.38;0.68;0.17
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;34.02;32.36;23.93;9.68
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;45.44;30.07;19.86;4.62
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;59.68;35.21;4.01;1.1
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;84.24;10.99;4.1;0.67
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;91.34;7.57;0.93;0.16
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;56.45;29.35;10.71;3.5
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;63.74;32.75;3.23;0.28
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;14.4;66.64;1.77;17.2
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;34.14;36.33;15.98;13.55
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;89.73;9.7;0.48;0.09
