uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;13.34;1.21;13.61;34.05;21.5;16.29
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;7.98;1.39;15.59;42.27;19.03;13.74
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;16.28;1.51;10.98;28.76;19.63;22.83
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;17.46;0.54;12.7;32.89;18.98;17.43
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;13.68;1.11;11.91;29.31;23.91;20.07
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;16.22;8.17;9.07;31.0;20.59;14.94
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;15.38;1.76;12.72;32.36;22.99;14.78
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;10.74;0.34;11.35;37.76;21.54;18.26
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;16.07;0.94;12.17;29.19;24.59;17.04
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;12.97;1.07;11.09;33.76;16.43;24.69
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;13.09;1.78;15.85;38.04;20.15;11.1
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;16.0;1.86;10.73;26.52;26.24;18.64
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;9.79;0.9;11.79;37.88;20.75;18.89
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;4.28;0.65;13.96;50.14;16.11;14.86
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;14.99;0.9;10.12;20.52;33.05;20.42
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;11.8;0.38;12.35;34.58;21.3;19.59
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;11.47;0.55;11.6;28.51;27.64;20.23
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;17.93;2.2;13.23;34.61;16.63;15.4
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;11.1;1.53;15.86;38.19;19.11;14.21
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;12.29;1.18;13.44;40.3;19.31;13.47
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;19.23;2.85;14.55;33.78;15.37;14.22
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;13.72;0.27;11.07;33.91;22.13;18.9
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;15.17;1.33;9.77;33.01;23.27;17.45
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;17.32;4.64;11.97;30.94;19.17;15.96
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;19.56;1.33;13.8;32.49;15.71;17.12
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;16.99;1.1;11.45;33.93;21.99;14.54
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;11.63;1.71;12.64;37.02;21.21;15.78
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;10.27;0.63;13.63;39.1;18.78;17.59
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;10.73;1.95;8.54;24.0;23.06;31.73
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;19.3;9.84;5.54;27.61;22.34;15.37
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;9.05;2.18;13.51;36.46;20.88;17.93
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;9.45;0.93;12.44;28.29;29.84;19.05
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;10.68;1.5;16.03;38.89;18.84;14.06
