uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;10.75;1.18;13.73;34.39;21.99;17.96
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;6.54;1.26;15.26;44.76;18.82;13.36
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;12.71;1.3;11.35;29.66;19.87;25.11
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;14.25;0.64;12.14;35.84;19.21;17.92
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;14.8;1.06;11.51;30.64;23.29;18.69
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;14.47;8.05;8.3;31.92;21.53;15.73
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;14.83;2.08;11.29;32.5;24.22;15.08
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;10.51;0.14;11.38;38.64;20.91;18.43
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;14.05;1.07;11.66;30.37;24.31;18.55
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;14.52;0.94;10.34;32.4;15.56;26.23
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;8.11;1.67;16.02;43.55;18.94;11.71
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;13.03;1.68;11.43;28.26;26.73;18.87
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;8.05;0.77;12.13;35.3;18.36;25.38
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;2.82;0.54;13.72;51.95;15.56;15.41
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;11.28;0.39;12.75;36.92;20.77;17.89
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;10.72;0.42;11.97;26.78;29.17;20.94
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;17.31;2.35;13.22;35.31;16.03;15.78
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;9.33;1.67;15.45;39.38;19.2;14.97
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;10.27;1.07;13.71;43.17;18.94;12.84
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;17.16;2.72;14.59;34.62;15.86;15.05
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;11.97;1.28;9.3;34.81;22.12;20.52
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;16.05;4.88;11.49;32.65;18.58;16.35
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;17.19;1.3;12.78;33.48;15.15;20.1
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;14.06;1.1;12.03;35.36;21.9;15.56
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;10.0;1.72;11.68;39.84;21.17;15.6
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;9.74;0.58;13.36;37.99;19.25;19.07
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;10.78;1.86;9.27;23.51;21.72;32.87
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;16.65;9.54;5.08;29.23;24.27;15.23
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;8.17;2.1;13.21;36.36;21.6;18.56
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;7.36;0.7;11.77;29.21;30.11;20.85
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;9.12;1.68;15.72;39.92;18.95;14.62
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;16.57;0.87;14.39;38.86;16.79;12.52
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;14.86;0.44;13.36;34.44;23.13;13.78
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;12.67;1.04;15.7;37.25;20.31;13.04
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;12.39;2.49;13.52;38.83;19.5;13.27
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;11.74;1.67;16.03;40.52;17.35;12.69
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;16.26;2.18;14.13;33.22;19.04;15.18
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;13.81;1.07;11.86;33.33;17.17;22.76
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;13.85;0.72;12.02;32.27;24.02;17.11
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;7.71;1.5;14.76;42.71;19.65;13.67
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;14.52;0.48;11.78;33.22;24.47;15.53
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;12.28;0.47;11.81;22.53;32.44;20.46
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;12.02;0.81;14.23;41.81;15.43;15.69
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;16.99;0.8;13.88;29.57;22.06;16.71
