uuid;id;name;day;start_hour;end_hour;visits
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-03;10:00:00;11:00:00;766.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-03;11:00:00;12:00:00;913.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-03;12:00:00;13:00:00;956.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-03;13:00:00;14:00:00;921.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-03;14:00:00;15:00:00;1011.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-03;15:00:00;16:00:00;849.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-03;16:00:00;17:00:00;832.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-03;17:00:00;18:00:00;935.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-03;18:00:00;19:00:00;1077.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-03;19:00:00;20:00:00;1083.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-03;20:00:00;21:00:00;1045.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-03;21:00:00;22:00:00;828.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-04;10:00:00;11:00:00;717.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-04;11:00:00;12:00:00;801.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-04;12:00:00;13:00:00;848.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-04;13:00:00;14:00:00;870.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-04;14:00:00;15:00:00;906.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-04;15:00:00;16:00:00;794.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-04;16:00:00;17:00:00;869.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-04;17:00:00;18:00:00;926.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-04;18:00:00;19:00:00;1026.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-04;19:00:00;20:00:00;1067.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-04;20:00:00;21:00:00;1070.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-04;21:00:00;22:00:00;838.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-05;10:00:00;11:00:00;733.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-05;11:00:00;12:00:00;835.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-05;12:00:00;13:00:00;932.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-05;13:00:00;14:00:00;927.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-05;14:00:00;15:00:00;981.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-05;15:00:00;16:00:00;778.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-05;16:00:00;17:00:00;798.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-05;17:00:00;18:00:00;868.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-05;18:00:00;19:00:00;1002.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-05;19:00:00;20:00:00;1006.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-05;20:00:00;21:00:00;1030.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-05;21:00:00;22:00:00;860.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-06;10:00:00;11:00:00;783.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-06;11:00:00;12:00:00;931.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-06;12:00:00;13:00:00;981.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-06;13:00:00;14:00:00;1013.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-06;14:00:00;15:00:00;981.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-06;15:00:00;16:00:00;847.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-06;16:00:00;17:00:00;866.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-06;17:00:00;18:00:00;925.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-06;18:00:00;19:00:00;1035.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-06;19:00:00;20:00:00;1202.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-06;20:00:00;21:00:00;1125.0
091b8fd0-a5b1-4c59-acb2-40759e131801;3;Albacenter;2022-10-06;21:00:00;22:00:00;821.0
