visits,country,start_date,end_date,period,mall_name,mall_id,hivestack_site_id
775.0,SPAIN,2022-10-24 10:00:00,2022-10-24 11:00:00,HOUR,Albacenter,3,147095950
883.0,SPAIN,2022-10-24 11:00:00,2022-10-24 12:00:00,HOUR,Albacenter,3,147095950
894.0,SPAIN,2022-10-24 12:00:00,2022-10-24 13:00:00,HOUR,Albacenter,3,147095950
865.0,SPAIN,2022-10-24 13:00:00,2022-10-24 14:00:00,HOUR,Albacenter,3,147095950
967.0,SPAIN,2022-10-24 14:00:00,2022-10-24 15:00:00,HOUR,Albacenter,3,147095950
825.0,SPAIN,2022-10-24 15:00:00,2022-10-24 16:00:00,HOUR,Albacenter,3,147095950
832.0,SPAIN,2022-10-24 16:00:00,2022-10-24 17:00:00,HOUR,Albacenter,3,147095950
911.0,SPAIN,2022-10-24 17:00:00,2022-10-24 18:00:00,HOUR,Albacenter,3,147095950
983.0,SPAIN,2022-10-24 18:00:00,2022-10-24 19:00:00,HOUR,Albacenter,3,147095950
1028.0,SPAIN,2022-10-24 19:00:00,2022-10-24 20:00:00,HOUR,Albacenter,3,147095950
1008.0,SPAIN,2022-10-24 20:00:00,2022-10-24 21:00:00,HOUR,Albacenter,3,147095950
860.0,SPAIN,2022-10-24 21:00:00,2022-10-24 22:00:00,HOUR,Albacenter,3,147095950
667.0,SPAIN,2022-10-25 10:00:00,2022-10-25 11:00:00,HOUR,Albacenter,3,147095950
766.0,SPAIN,2022-10-25 11:00:00,2022-10-25 12:00:00,HOUR,Albacenter,3,147095950
869.0,SPAIN,2022-10-25 12:00:00,2022-10-25 13:00:00,HOUR,Albacenter,3,147095950
864.0,SPAIN,2022-10-25 13:00:00,2022-10-25 14:00:00,HOUR,Albacenter,3,147095950
1074.0,SPAIN,2022-10-25 14:00:00,2022-10-25 15:00:00,HOUR,Albacenter,3,147095950
960.0,SPAIN,2022-10-25 15:00:00,2022-10-25 16:00:00,HOUR,Albacenter,3,147095950
899.0,SPAIN,2022-10-25 16:00:00,2022-10-25 17:00:00,HOUR,Albacenter,3,147095950
1009.0,SPAIN,2022-10-25 17:00:00,2022-10-25 18:00:00,HOUR,Albacenter,3,147095950
