uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.34;3.46;38.5;56.86;0.84
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.1;2.63;65.32;14.29;17.66
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.38;53.7;40.27;2.62;1.03
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;33.58;0.79;43.35;18.67;3.61
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.02;0.14;83.25;2.24;14.36
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.13;3.66;24.97;38.6;32.63
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;3.38;33.23;41.4;17.93;4.06
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.02;0.16;35.68;56.2;7.95
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;13.2;5.89;75.37;4.26;1.28
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.25;4.32;85.36;6.97;3.1
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.1;2.82;26.07;16.79;54.22
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.27;6.28;51.42;31.58;10.45
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.89;65.9;23.02;2.7;7.49
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.12;2.68;90.03;4.58;2.58
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;0.03;0.38;60.6;37.7;1.29
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.01;0.2;34.97;52.93;11.89
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.04;0.26;80.73;15.61;3.36
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.04;0.65;46.81;30.32;22.18
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.23;6.23;71.62;14.96;6.95
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.11;2.82;29.22;20.29;47.56
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.06;0.7;28.45;43.81;26.97
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;0.02;0.22;61.09;27.79;10.88
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.02;0.39;76.26;15.73;7.6
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.06;0.63;21.72;30.69;46.89
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.04;0.82;41.27;48.31;9.56
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.14;3.16;34.83;21.15;40.72
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.58;13.98;78.93;3.95;1.56
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.07;1.23;67.52;22.87;8.31
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.06;62.15;24.77;7.49;5.53
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.2;3.1;21.34;32.29;43.07
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.02;0.39;31.24;60.47;7.89
dcf50bbc-4e24-4495-b240-80a3497e99a4;Moda Shopping;35;0.14;4.19;26.66;38.62;30.39
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.22;5.95;72.95;14.51;6.37
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.08;4.02;73.73;13.75;8.41
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.04;4.72;67.93;23.63;3.68
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.51;12.27;76.34;3.09;7.79
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.09;3.44;31.7;24.92;39.85
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.11;2.71;45.11;17.95;34.12
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.11;5.39;55.67;28.81;10.02
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.06;3.82;79.59;8.19;8.34
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;0.86;6.33;83.95;6.27;2.6
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.12;3.01;60.41;17.54;18.93
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.02;0.24;78.07;17.59;4.09
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.04;0.32;19.53;60.01;20.11
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.19;0.83;52.42;15.39;31.18
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;3.04;44.11;43.67;3.11;6.07
