uuid;name;id;pop_14_18;pop_18_25;pop_25_30;pop_30_50;pop_50_70;pop_70_90
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;11.13;1.1;13.44;33.66;22.08;18.58
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;7.19;1.34;14.62;43.02;19.43;14.39
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;15.71;2.37;11.13;27.11;19.5;24.18
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;17.46;0.55;11.92;33.14;19.21;17.72
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;12.69;1.03;11.2;31.35;24.27;19.46
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;14.48;7.58;8.31;31.16;22.61;15.86
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;15.38;1.58;11.47;32.38;24.39;14.8
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;10.11;0.32;11.43;38.02;21.15;18.96
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;13.21;1.01;11.0;30.33;26.93;17.52
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;19.89;1.4;8.25;30.06;14.8;25.61
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;9.72;1.55;15.37;41.83;19.8;11.72
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;12.06;1.89;12.19;26.4;26.57;20.89
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;10.86;0.72;11.43;35.77;20.7;20.53
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;3.86;0.77;13.37;49.14;17.77;15.09
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;13.07;2.44;9.55;20.56;34.18;20.21
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;11.68;0.33;12.54;35.37;21.04;19.04
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;10.76;0.63;11.18;27.44;28.58;21.41
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;16.89;2.21;12.74;34.88;17.45;15.83
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;10.04;1.93;15.28;38.01;20.25;14.48
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;11.41;1.23;12.74;40.91;20.11;13.6
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;17.77;2.81;14.1;33.69;16.86;14.76
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;12.36;0.27;10.74;32.94;23.59;20.12
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;13.93;1.3;8.95;33.44;23.52;18.86
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;16.69;4.66;11.19;31.32;19.64;16.49
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;19.22;1.44;13.45;32.16;16.24;17.5
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;10.77;1.73;12.06;38.09;21.67;15.68
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;10.78;0.87;12.31;39.02;19.78;17.23
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;10.15;2.17;7.72;23.21;23.69;33.05
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;17.0;9.51;4.97;28.75;23.18;16.59
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;7.82;2.26;12.62;36.75;22.43;18.12
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;8.33;0.72;11.64;27.84;30.52;20.94
dcf50bbc-4e24-4495-b240-80a3497e99a4;Moda Shopping;35;15.03;8.61;9.15;30.97;21.34;14.9
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;9.45;1.91;15.56;38.73;20.17;14.19
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;16.96;0.97;14.59;37.47;17.32;12.69
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;14.4;0.58;13.53;35.13;24.59;11.77
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;13.2;1.15;14.86;35.95;21.84;13.0
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;12.45;2.34;14.35;38.4;19.78;12.68
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;12.72;1.64;15.38;40.11;17.99;12.17
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;17.29;2.45;13.78;31.25;19.82;15.41
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;15.55;1.26;11.95;30.78;18.15;22.31
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;14.86;0.66;11.9;30.24;24.93;17.4
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;8.32;1.56;14.12;41.58;20.34;14.08
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;14.62;0.49;11.43;32.11;26.07;15.28
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;12.95;0.52;11.51;21.19;32.97;20.85
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;13.64;1.22;13.61;40.62;16.08;14.82
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;16.72;0.74;11.72;31.22;23.44;16.16
