uuid;name;id;low;medium_low;medium;medium_high;high
091b8fd0-a5b1-4c59-acb2-40759e131801;Albacenter;3;0.46;3.25;41.5;52.49;2.3
69dda3aa-efa6-4149-9481-3e1260141dc2;Alegra - Parque Comercial y de Ocio;5;0.11;2.49;66.0;14.8;16.6
91e8cf7c-ece3-4e27-9eed-4a146790bbb7;Almazara Plaza;6;2.2;52.07;40.4;3.64;1.7
4916aafd-1c0b-4e27-b2b0-61f7755fb4f3;Arena Multiespacio;9;30.2;1.3;44.56;19.89;4.04
c61e2cc5-ff63-4fe8-aa4a-abf1b1d7be16;As Termas;10;0.08;0.55;79.53;5.15;14.68
f066cf28-e91c-4ce3-a0e9-e87370fd0445;Castellana 200;11;0.14;3.54;24.53;40.52;31.27
135cd769-31c8-4240-a5af-adf6a132aaec;Conquistadores;13;3.98;32.92;43.4;15.75;3.95
0c2639f4-bec1-428e-abad-c95a3a78de58;Coruña The Style Outlets;50;0.11;0.44;37.66;52.18;9.61
b3c672c8-277c-4dd2-8450-802c3daca800;El Arcángel;95;11.92;6.94;74.18;5.24;1.72
db21a149-6720-4f2d-8cd5-e40df385d04b;El Deleite;57;0.32;4.6;80.64;9.4;5.03
cbb1f955-6ce2-4dd7-8c26-4bb8d4085418;El Encinar;67;0.09;2.7;27.92;19.4;49.89
d6e10447-60ed-4a71-a658-ec05fbe6b017;El Parque de Ciudad Real;16;0.3;6.41;48.15;35.32;9.82
14d4d04b-c417-4149-8146-d791064f5a8f;El Paseo;17;0.84;56.21;28.59;5.4;8.96
c494f3fd-545f-43dd-90ac-f15444c92879;El Restón;44;0.19;2.76;88.79;5.0;3.26
7ff3cca7-ed09-4cf6-b3ab-66d27f30939c;El Rosal;18;0.08;1.08;55.84;39.25;3.76
51cdbe4b-9a08-41e3-9dff-4dce61719a8f;Espacio Coruña;19;0.05;0.5;37.25;50.2;12.0
1ae1ee31-2236-4b08-ac6d-da75d590ced2;Espacio León;20;0.11;0.61;79.22;15.64;4.42
44dfcbc9-7df0-4da0-9882-0b07e36ef9d4;FINESTRELLES SHOPPING CENTRE;58;0.08;0.67;49.52;30.64;19.08
6723e314-b093-4de2-bafa-1775196d1234;Getafe The Style Outlets;45;0.28;6.09;70.3;15.65;7.69
a9652ebd-80a7-4e3c-9c82-da5a33132fa2;Gran Plaza 2;25;0.16;2.99;32.4;20.21;44.24
4f86178d-a155-40d0-977b-657954882fed;Gran Vía 2;26;0.07;0.68;28.26;44.37;26.62
d44960b0-d717-4fa8-a81c-4d6285b8f6b4;Gran Vía de Vigo;27;0.03;0.53;60.34;27.46;11.64
b345570b-20c8-4b90-b0ed-9ddaabdec93e;GranCasa;24;0.07;0.36;78.23;14.46;6.88
bf207f85-1735-4979-85d2-289f183bf178;L'Illa Diagonal;2;0.08;0.63;24.19;31.62;43.49
b2fd26f7-6048-4f10-8eba-5f90879f470e;La Farga;29;0.04;0.55;39.58;52.1;7.73
96ebc324-97d7-4c0c-9122-c873141fc16a;La Villa 2;61;0.16;16.78;74.16;7.78;1.12
b33e9212-926d-45da-9f83-683b27a904b6;Las Rozas The Style Outlets;46;0.28;3.62;39.67;21.81;34.62
27630773-db74-4220-a055-00237a25da71;Los Alcores;4;1.63;13.07;78.64;4.86;1.81
67c19fe9-6b90-440c-954c-d6f652cd122a;Luz de Castilla;31;0.26;1.88;65.76;23.08;9.03
9a893048-055e-43ae-b7ef-1c1165f64320;Madrid Sur;32;0.08;61.85;24.84;7.61;5.63
ae7e12dd-92d3-4d52-b6c2-fe9184bd8c34;Manoteras;33;0.09;2.89;19.97;31.91;45.14
39f7933c-5cbc-4d42-908e-6bd88c55c50c;Max Center;34;0.06;0.58;32.25;58.47;8.63
d00339ba-c6d2-4830-acd1-b9cbe9b6be22;Nassica - Parque Comercial y de Ocio;60;0.24;5.86;72.15;15.03;6.72
e2aef294-794c-4674-9509-6c15225543af;Parque Corredor;101;0.09;3.56;75.77;12.7;7.88
2560337e-ad93-46bc-a944-73428173bc69;Plaza Loranca 2;63;0.09;4.19;68.76;23.61;3.35
fe152407-9e68-4ccb-8dcc-0032f6d68c1a;Plaza Mayor;40;0.82;12.4;71.47;6.38;8.93
a8d2120d-8649-4d03-97dc-e384b935406c;Plaza Moraleja;96;0.08;3.78;34.46;24.64;37.04
907fe0e5-f500-493f-92bd-3dfc70929688;Plaza Norte 2;41;0.12;2.68;45.29;19.29;32.63
a292aa57-8504-407d-96f2-783b80fdc527;Plaza Río 2;42;0.13;5.34;57.12;28.35;9.06
d96a47c5-f5e7-4a23-8d55-f9ff344613f6;Plaza de Aluche;38;0.06;3.63;80.49;7.94;7.88
ae2b6114-0ded-4bef-b0cb-3c94c6571797;Portal de la Marina;43;1.31;5.63;73.91;12.32;6.83
4173c481-8f24-413a-a53d-1432d966dddc;San Sebastián de los Reyes The Style Outlets;48;0.14;2.91;60.6;18.24;18.11
1ae5e620-424c-4dbe-8ec3-6dbd72584b9b;Valle Real;51;0.12;0.89;72.3;20.01;6.67
c42f0753-e80d-4354-abe3-9e7fe5dd7600;Zubiarte;54;0.18;0.98;23.16;56.21;19.47
d04597e6-51fd-457d-a302-12e381a71361;Ànecblau;7;0.08;0.74;51.72;18.07;29.39
c52d5f56-1f93-40dd-a167-d60d9a103807;Área Sur;55;2.43;44.36;41.7;4.48;7.03
